,Aardvark,Addax,AfricanBuffalo,AfricanCrestedPorcupine,AfricanElephant,AfricanPenguin,AfricanWildDog,AldabraGiantTortoise,AlpineIbex,AmericanAlligator,AmericanBison,AmurLeopard,ArcticFox,ArcticWolf,AsianSmallClawedOtter,AsianWaterMonitor,Babirusa,BactrianCamel,BairdsTapir,BengalTiger,Binturong,BlackRhinoceros,BlackWhiteRuffedLemur,BlackWildebeest,BlueWildebeest,Bongo,Bonobo,BorneanOrangutan,CaliforniaSeaLion,CapuchinMonkey,Capybara,Caracal,Cassowary,Cheetah,ChinesePangolin,CloudedLeopard,CommonOstrich,CommonWarthog,CommonWombat,Cougar,CuviersDwarfCaiman,DallSheep,DamaGazelle,Dhole,Dingo,DromedaryCamel,Emu,EurasianLynx,EuropeanBadger,EuropeanFallowDeer,FennecFox,FormosanBlackBear,Fossa,GalapagosGiantTortoise,Gemsbok,Gharial,GiantAnteater,GiantOtter,GiantPanda,GreaterFlamingo,GreySeal,GrizzlyBear,HimalayanBrownBear,Hippopotamus,IndianElephant,IndianPeafowl,IndianRhinoceros,Jaguar,JapaneseMacaque,KingPenguin,Koala,KomodoDragon,LarGibbon,LittlePenguin,Llama,MalayanTapir,Mandrill,ManedWolf,Meerkat,Moose,NileLechwe,NileMonitor,NineBandedArmadillo,NorthAmericanBeaver,NorthIslandBrownKiwi,Nyala,Okapi,PlainsZebra,Platypus,PolarBear,PrairieDog,ProboscisMonkey,PronghornAntelope,PrzewalskisHorse,PygmyHippo,Quokka,Raccoon,RedCrownedCrane,RedDeer,RedFox,RedKangaroo,RedNeckedWallaby,RedPanda,RedRiverHog,RedRuffedLemur,Reindeer,ReticulatedGiraffe,RingTailedLemur,SableAntelope,SaltwaterCrocodile,SandCat,ScimitarHornedOryx,Siamang,SiberianTiger,SnowLeopard,SomaliWildAss,SouthernWhiteRhino,SpectacledCaiman,SpottedHyena,Springbok,StripedHyena,StripedSkunk,SunBear,TasmanianDevil,ThomsonsGazelle,TimberWolf,WestAfricanLion,WesternChimpanzee,WesternLowlandGorilla,WildWaterBuffalo
IndianPeafowl,0.48766666666666675,0.31666666666666665,0.1783888888888889,0.3694444444444444,0.36944444444444435,0.3034722222222222,0.0,0.4011111111111111,0.27227678571428576,0.0,0.1528525641025641,0.0,0.0,0.0,0.7964166666666667,0.0,0.8299305555555555,0.7362500000000001,0.4784305555555555,0.0,0.8259722222222222,0.15463888888888888,0.39319444444444446,0.40638888888888886,0.40638888888888886,0.3668055555555555,0.38,0.7494444444444445,0.3222083333333333,0.4538888888888889,0.42750000000000005,0.0,0.57,0.0,0.8206944444444444,0.0,0.3887083333333333,0.18556666666666669,0.46817948717948715,0.0,0.47104166666666664,0.23071428571428573,0.37340277777777775,0.0,0.0,0.6175,0.5053472222222222,0.0,0.5900961538461539,0.4634294871794871,0.31666666666666665,0.0,0.0,0.4011111111111111,0.31123809523809526,0.8009027777777777,0.4881944444444445,0.3768333333333333,0.7173379629629629,0.6333333333333334,0.2651068376068376,0.0,0.0,0.15516666666666667,0.8716250000000001,1.0,0.3325000000000001,0.0,0.6610416666666667,0.2025168918918919,0.45916666666666667,0.0,0.7415277777777779,0.4000961538461538,0.4362286324786324,0.8022222222222222,0.3879166666666667,0.4855555555555556,0.3613769841269841,0.3915705128205128,0.38395833333333335,0.0,0.5000694444444445,0.3842628205128205,0.3300641025641025,0.4881944444444445,0.3668055555555555,0.40638888888888886,0.4895138888888889,0.0,0.39187500000000003,0.7180416666666667,0.4275,0.7665972222222222,0.35624999999999996,0.39055555555555554,0.45520833333333327,0.6958547008547009,0.6178044871794873,0.0,0.3760416666666666,0.4855555555555556,0.7363864942528735,0.42618055555555556,0.38791666666666663,0.3666025641025641,0.49083333333333334,0.38791666666666663,0.4050694444444444,0.0,0.0,0.3865972222222222,0.7441666666666668,0.0,0.0,0.3113888888888889,0.16236363636363635,0.0,0.0,0.3798492063492063,0.0,0.4238461538461539,0.914375,0.0,0.38923611111111106,0.0,0.0,0.15200000000000002,0.15200000000000002,0.8286111111111112
IndianRhinoceros,0.1496371794871795,0.1161111111111111,0.1783888888888889,0.14408333333333334,0.17891666666666667,0.14408333333333334,0.0,0.2941346153846154,0.09156944444444444,0.0,0.15675000000000003,0.0,0.14355555555555558,0.0,0.99,0.3235277777777778,0.28341666666666665,0.29450000000000004,0.18468162393162396,0.0,0.28447222222222224,0.0,0.11962962962962964,0.16361111111111112,0.16361111111111112,0.11399999999999999,0.12033333333333335,0.26599999999999996,0.15833333333333335,0.14408333333333334,0.1688888888888889,0.0,0.19633333333333336,0.0,0.28658333333333336,0.28500000000000003,0.15548333333333333,0.0,0.1907037037037037,0.0,0.18683333333333335,0.06544444444444444,0.14725000000000002,0.0,0.0,0.2459444444444445,0.16572222222222222,0.0,0.23820370370370367,0.18489814814814817,0.12508333333333332,0.0,0.10555555555555556,0.30171296296296296,0.12033333333333333,0.3154351851851852,0.15463888888888888,0.15516666666666667,0.2556203703703704,0.25333333333333335,0.12842592592592592,0.0,0.0,0.0,0.3470666666666667,0.3325000000000001,1.0,0.0,0.2556203703703704,0.08250925925925925,0.13986111111111113,0.0,0.2575555555555556,0.20653703703703707,0.1783888888888889,0.3208888888888889,0.12191666666666667,0.15041666666666667,0.14461111111111113,0.16537037037037036,0.19211111111111115,0.17733333333333334,0.1615,0.1870092592592593,0.12895370370370374,0.15569444444444447,0.11399999999999999,0.16255555555555554,0.19475000000000003,0.0,0.15516666666666667,0.2820866666666667,0.171,0.30875,0.14250000000000002,0.14742592592592593,0.1805,0.2955555555555556,0.2461203703703704,0.1950666666666667,0.15675000000000003,0.19633333333333336,0.26828703703703705,0.16994444444444445,0.12350000000000001,0.1358148148148148,0.15675000000000003,0.12350000000000001,0.1615,0.0,0.1931666666666667,0.15675000000000003,0.25147555555555556,0.0,0.0,0.12033333333333333,0.0,0.0,0.0,0.15358333333333335,0.0,0.16642592592592592,0.3124444444444444,0.12350000000000001,0.15516666666666667,0.0,0.0,0.12033333333333335,0.12033333333333335,0.99
Jaguar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JapaneseMacaque,0.16545833333333335,0.19282738095238094,0.07283333333333333,0.21001785714285715,0.201875,0.19475,0.0,0.17970833333333333,0.4187916666666667,0.0,0.15168333333333334,0.0,0.0,0.0,0.5820333333333333,0.0,0.5719109195402298,0.7322916666666666,0.26125,0.0,0.6748275862068966,0.08265,0.22053571428571428,0.20781249999999998,0.20781249999999998,0.23610294117647057,0.2400612745098039,0.620061274509804,0.33351785714285714,0.3055833333333333,0.2196192528735632,0.0,0.41245833333333337,0.0,0.6895416666666666,0.0,0.1919791666666667,0.08810784313725491,0.31553571428571425,0.0,0.2823611111111111,0.3879166666666667,0.21454166666666669,0.0,0.0,0.5034280303030303,0.2640208333333333,0.0,0.6462878787878789,0.3551190476190476,0.21337745098039215,0.0,0.0,0.18649404761904761,0.2010833333333333,0.6519940476190476,0.23214460784313726,0.20781249999999998,0.9236111111111112,0.3891041666666667,0.32986111111111116,0.0,0.0,0.08957142857142858,0.6669791666666667,0.6610416666666667,0.2556203703703704,0.0,1.0,0.24744932432432434,0.3231862745098039,0.0,0.6024583333333334,0.3016815476190476,0.4001515151515152,0.6715972222222222,0.23214460784313726,0.19989583333333333,0.19458035714285712,0.54625,0.2086833333333333,0.0,0.3041619318181818,0.40482954545454547,0.3903525641025641,0.21789460784313727,0.23610294117647057,0.20385416666666667,0.2945,0.0,0.2157291666666667,0.578075,0.3863719512195122,0.6470075757575758,0.22641666666666665,0.2397619047619048,0.38575757575757574,0.99,0.6473674242424242,0.0,0.19791666666666666,0.320625,0.9236111111111112,0.22931722689075631,0.23552083333333332,0.5162403100775194,0.21770833333333334,0.23552083333333332,0.20781249999999998,0.0,0.0,0.19460606060606064,0.5899500000000001,0.0,0.0,0.19475,0.079515,0.0,0.0,0.197125,0.0,0.4404545454545455,0.6696180555555555,0.0,0.22364583333333332,0.0,0.0,0.09602450980392156,0.09602450980392156,0.563825
KingPenguin,0.12236324786324786,0.2019514157014157,0.07293888888888889,0.20986808236808235,0.230375,0.28828078078078073,0.0,0.1334465811965812,0.24784821428571427,0.0,0.12035045045045045,0.0,0.0,0.0,0.140125,0.0,0.11102832512315272,0.3232638888888889,0.33452991452991454,0.0,0.10695689655172413,0.08449009009009009,0.10427380952380952,0.1716597222222222,0.1716597222222222,0.13473856209150326,0.13737745098039217,0.13737745098039217,0.4530972222222222,0.23486111111111108,0.358970785440613,0.0,0.2533333333333333,0.0,0.11875,0.0,0.16849305555555558,0.04713986928104576,0.41922672672672673,0.0,0.3852777777777778,0.39979166666666666,0.2143918918918919,0.0,0.0,0.2553303303303303,0.3948918918918919,0.0,0.20240990990990992,0.21919894894894895,0.20805855855855854,0.0,0.0,0.33649603174603177,0.1781626984126984,0.17077380952380952,0.3711830065359477,0.3674652777777778,0.19131944444444443,0.23947916666666666,0.4506437687687687,0.0,0.0,0.10608333333333334,0.17693750000000003,0.2025168918918919,0.08250925925925925,0.0,0.24744932432432434,1.0,0.33212745098039215,0.0,0.10449999999999998,0.4881017267267267,0.41222297297297295,0.19818055555555558,0.1262941176470588,0.33447916666666666,0.18513690476190475,0.4354166666666666,0.24362222222222218,0.0,0.37950075075075074,0.25149324324324324,0.3764767267267267,0.1737941176470588,0.13473856209150326,0.1645347222222222,0.47992117117117117,0.0,0.20511808236808235,0.15305555555555553,0.21161036036036035,0.25622184684684685,0.201875,0.3227361111111111,0.37998573573573574,0.40105405405405403,0.2610930930930931,0.0,0.3641666666666667,0.40867117117117113,0.19714319923371645,0.1980718954248366,0.12864583333333335,0.39979166666666666,0.17658564814814812,0.12864583333333335,0.17324305555555558,0.0,0.0,0.19460022522522522,0.07283333333333332,0.0,0.0,0.20421332046332047,0.05850848484848485,0.0,0.0,0.16866269841269843,0.0,0.24515990990990993,0.1356388888888889,0.0,0.12574305555555557,0.0,0.0,0.054950980392156866,0.054950980392156866,0.17179166666666668
Koala,0.3631111111111111,0.2755,0.13986111111111113,0.2958571428571429,0.29555555555555557,0.2723333333333333,0.0,0.4269722222222222,0.20834803921568631,0.0,0.11332941176470587,0.0,0.0,0.0,0.39187500000000003,0.0,0.38949999999999996,0.3462222222222222,0.45125,0.0,0.5700000000000001,0.12033333333333335,0.45125,0.2902777777777778,0.2902777777777778,0.45125,0.45125,0.45125,0.29002941176470587,0.5700000000000001,0.39187500000000003,0.0,0.64125,0.0,0.5700000000000001,0.0,0.27444444444444444,0.1572777777777778,0.7270915032679738,0.0,0.45125,0.1651190476190476,0.2976666666666667,0.0,0.0,0.34754166666666664,0.8043333333333335,0.0,0.3695220588235294,0.38931372549019605,0.2887254901960784,0.0,0.0,0.4269722222222222,0.2881666666666667,0.4789583333333334,0.4116666666666667,0.3760416666666666,0.36944444444444435,0.4053333333333333,0.2317410130718954,0.0,0.0,0.11716666666666667,0.4364722222222222,0.45916666666666667,0.13986111111111113,0.0,0.3231862745098039,0.33212745098039215,1.0,0.0,0.45125,0.7099387254901962,0.33847630718954247,0.49083333333333334,0.43918650793650793,0.3694444444444444,0.29902380952380947,0.25705882352941173,0.30083333333333334,0.0,0.43620833333333336,0.3576470588235294,0.7921323529411765,0.3873888888888889,0.45125,0.2902777777777778,0.7985277777777778,0.0,0.29450000000000004,0.39583333333333326,0.38,0.2902777777777778,0.40375,0.7045833333333333,0.4275,0.29477941176470596,0.3695220588235294,0.0,0.99,0.7652777777777777,0.3592528735632184,0.37830357142857146,0.45125,0.22632352941176467,0.37736111111111115,0.45125,0.29555555555555557,0.0,0.0,0.28394444444444444,0.45125,0.0,0.0,0.26811111111111113,0.11611111111111112,0.0,0.0,0.29555555555555557,0.0,0.3695220588235294,0.49083333333333334,0.0,0.3113888888888889,0.0,0.0,0.18050000000000002,0.18050000000000002,0.3675972222222222
KomodoDragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4428055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4428055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LarGibbon,0.38791666666666663,0.26125,0.13933333333333334,0.2628333333333333,0.266,0.2586111111111111,0.0,0.49663888888888885,0.18247916666666666,0.0,0.10766666666666666,0.0,0.0,0.0,0.99,0.0,0.7695,0.6234375,0.3865972222222222,0.0,0.83125,0.10640000000000001,0.5673611111111112,0.2565,0.2565,0.5620833333333334,0.5647222222222223,0.99,0.17970833333333333,0.44672619047619044,0.4116666666666667,0.0,0.7402083333333334,0.0,0.8233333333333334,0.0,0.2565,0.1615,0.2393095238095238,0.0,0.38131944444444443,0.11818452380952381,0.2586111111111111,0.0,0.0,0.44927083333333334,0.3313125,0.0,0.49716666666666665,0.30452777777777773,0.2652083333333333,0.0,0.0,0.49663888888888885,0.26125,0.7497083333333334,0.45125,0.36944444444444435,0.6421296296296297,0.43620833333333325,0.13220833333333332,0.0,0.0,0.09970476190476191,0.7022083333333334,0.7415277777777779,0.2575555555555556,0.0,0.6024583333333334,0.10449999999999998,0.45125,0.0,1.0,0.22865972222222222,0.2533333333333333,0.7916666666666667,0.5238571428571429,0.38,0.26125,0.3178541666666666,0.28500000000000003,0.0,0.3535096153846154,0.30716666666666664,0.2881666666666667,0.4021666666666667,0.5620833333333334,0.25254166666666666,0.31904166666666667,0.0,0.28313725490196084,0.8154166666666667,0.3325,0.6491666666666667,0.4290833333333333,0.29913690476190474,0.38,0.6012708333333333,0.49452777777777773,0.0,0.26916666666666667,0.2889583333333333,0.6338793103448276,0.37140476190476185,0.5647222222222223,0.334875,0.37590972222222224,0.5647222222222223,0.2565,0.0,0.0,0.2652083333333333,0.99,0.0,0.0,0.2533333333333333,0.10555555555555556,0.0,0.0,0.26916666666666667,0.0,0.30518749999999994,0.7916666666666667,0.0,0.2644166666666667,0.0,0.0,0.22588888888888894,0.22588888888888894,0.7425833333333333
LittlePenguin,0.309866452991453,0.30083333333333334,0.15305555555555556,0.3628472222222222,0.3641666666666667,0.3628472222222222,0.0,0.25576923076923075,0.279797619047619,0.0,0.15041666666666667,0.0,0.0,0.0,0.3548777777777778,0.0,0.3498347701149426,0.3887083333333333,0.4213595085470085,0.0,0.29375838122605363,0.13036111111111112,0.2565376984126984,0.34701388888888884,0.34701388888888884,0.2441748366013072,0.255390114379085,0.24945261437908497,0.49083333333333334,0.3164027777777778,0.37028615900383144,0.0,0.45824305555555556,0.0,0.29990972222222223,0.0,0.3272222222222222,0.123531045751634,0.8391666666666667,0.0,0.41760416666666667,0.2623809523809524,0.3628472222222222,0.0,0.0,0.45125,0.7615833333333334,0.0,0.4116666666666667,0.45916666666666667,0.30874999999999997,0.0,0.0,0.25785714285714284,0.3053571428571429,0.4003571428571429,0.332577614379085,0.34371527777777783,0.31402777777777774,0.4723611111111111,0.40027439024390243,0.0,0.0,0.18577777777777776,0.4433333333333333,0.4000961538461538,0.20653703703703707,0.0,0.3016815476190476,0.4881017267267267,0.7099387254901962,0.0,0.22865972222222222,1.0,0.40375,0.3701041666666667,0.24115896358543415,0.33645833333333336,0.3515376984126984,0.3302380952380953,0.45283333333333325,0.0,0.39899999999999997,0.45586805555555554,0.7144791666666668,0.31410539215686273,0.2441748366013072,0.3522916666666666,0.8716250000000001,0.0,0.33645833333333336,0.2889055555555556,0.3805792682926829,0.3602083333333333,0.3164027777777778,0.7375694444444444,0.4261805555555555,0.3588888888888889,0.4195833333333333,0.0,0.724375,0.8391666666666667,0.33777777777777773,0.3957224556489262,0.25993055555555555,0.2488095238095238,0.34305555555555556,0.25993055555555555,0.34701388888888884,0.0,0.0,0.344375,0.22887083333333336,0.0,0.0,0.29713888888888884,0.1467222222222222,0.0,0.0,0.3119543650793651,0.0,0.4195833333333333,0.3668055555555556,0.0,0.34701388888888884,0.0,0.0,0.102156045751634,0.102156045751634,0.3680722222222222
Llama,0.37725961538461533,0.28349206349206346,0.15200000000000002,0.33645833333333336,0.3517638888888889,0.27286111111111117,0.0,0.2957179487179487,0.3823373015873015,0.0,0.19633333333333336,0.0,0.31745833333333334,0.0,0.3188833333333333,0.3298611111111111,0.3122715517241379,0.3390972222222222,0.7469679487179487,0.0,0.31702155172413793,0.14186666666666667,0.28937301587301584,0.4116666666666667,0.4116666666666667,0.2595735294117647,0.28121241830065363,0.26274019607843135,0.5343749999999999,0.5221607142857142,0.99,0.0,0.27708333333333335,0.0,0.31270833333333337,0.1278277777777778,0.39187500000000003,0.14277941176470588,0.48630952380952386,0.0,0.7470694444444445,0.344375,0.3401527777777778,0.0,0.0,0.4169444444444444,0.40137500000000004,0.0,0.5253650793650793,0.4845,0.29212499999999997,0.0,0.2565,0.6767619047619048,0.30038095238095236,0.3141785714285714,0.7575318627450981,0.676875,0.4314583333333334,0.4029583333333333,0.28088075880758806,0.0,0.0,0.14693333333333333,0.401375,0.4362286324786324,0.1783888888888889,0.0,0.4001515151515152,0.41222297297297295,0.33847630718954247,0.0,0.2533333333333333,0.40375,1.0,0.3348373015873016,0.29044852941176474,0.76,0.33336706349206346,0.35059523809523807,0.382375,0.3412083333333333,0.5884722222222222,0.4707400793650794,0.35624999999999996,0.38069852941176463,0.2595735294117647,0.4116666666666667,0.3889722222222222,0.0,0.3723472222222222,0.2666333333333334,0.4967225609756098,0.39187500000000003,0.263625,0.3789444444444444,0.6407222222222223,0.3852640692640693,0.5552222222222223,0.456,0.3707638888888889,0.4866111111111111,0.463125,0.3297679738562091,0.2884305555555555,0.3255959302325581,0.3865972222222222,0.2884305555555555,0.4116666666666667,0.0,0.27075,0.35809722222222223,0.2539666666666667,0.0,0.0,0.2807777777777778,0.15938888888888889,0.0,0.0,0.3755892857142857,0.0,0.551,0.3949537037037037,0.38,0.3958333333333333,0.0,0.0,0.11248496732026145,0.11248496732026145,0.3648
MalayanTapir,0.35941666666666666,0.2652083333333333,0.1670793650793651,0.2899761904761905,0.34252777777777776,0.32986111111111116,0.0,0.3731388888888888,0.22353273809523813,0.0,0.11484444444444444,0.0,0.0,0.0,0.99,0.0,0.7470694444444445,0.6966666666666667,0.5053472222222222,0.0,0.99,0.12012222222222223,0.40704861111111107,0.2989484126984127,0.2989484126984127,0.40375,0.4044097222222222,0.99,0.36133928571428575,0.48630952380952386,0.44808333333333333,0.0,0.5901686507936508,0.0,0.8609375,0.0,0.29159722222222223,0.15463888888888888,0.3424900793650794,0.0,0.5106250000000001,0.1786904761904762,0.29291666666666666,0.0,0.0,0.5185416666666667,0.39807638888888885,0.0,0.5488888888888889,0.3654861111111111,0.29175245098039215,0.0,0.0,0.3731388888888888,0.2716547619047619,0.9251944444444444,0.39187500000000003,0.42222222222222217,0.7437268518518518,0.6024583333333333,0.28631944444444446,0.0,0.0,0.1447166666666667,0.99,0.8022222222222222,0.3208888888888889,0.0,0.6715972222222222,0.19818055555555558,0.49083333333333334,0.0,0.7916666666666667,0.3701041666666667,0.3348373015873016,1.0,0.4085,0.3477678571428572,0.2882420634920635,0.4340972222222222,0.36812500000000004,0.0,0.4027604166666666,0.4032222222222222,0.3747222222222222,0.37536309523809525,0.40375,0.29630952380952386,0.47526388888888893,0.0,0.30103125000000003,0.99,0.3720833333333334,0.6842261904761905,0.4845,0.3285416666666667,0.47183333333333327,0.7316319444444445,0.5436111111111112,0.0,0.29367063492063494,0.3754761904761905,0.7325646551724139,0.4381309523809524,0.4044097222222222,0.3509722222222222,0.3635069444444445,0.4044097222222222,0.30121031746031746,0.0,0.0,0.2915595238095238,0.7916666666666667,0.0,0.0,0.2784027777777778,0.12138888888888891,0.0,0.0,0.29578174603174606,0.0,0.3549305555555555,0.8294907407407408,0.0,0.3170436507936508,0.0,0.0,0.16176388888888887,0.16176388888888887,0.99
Mandrill,0.795625,0.6399305555555556,0.3043166666666667,0.46730952380952384,0.6887500000000001,0.6478472222222222,0.0,0.92625,0.21454942810457517,0.0,0.11712941176470588,0.0,0.0,0.0,0.39775595238095235,0.0,0.40058333333333335,0.26125,0.3865972222222222,0.0,0.4265952380952381,0.27075,0.9460416666666668,0.6847916666666666,0.6847916666666666,0.9352976190476191,0.9460416666666668,0.5552976190476191,0.1879044117647059,0.44446428571428576,0.4085,0.0,0.5620833333333334,0.0,0.42976190476190473,0.0,0.66975,0.32965,0.2824387254901961,0.0,0.37830357142857146,0.17303571428571426,0.6676388888888889,0.0,0.0,0.4736805555555556,0.36722023809523807,0.0,0.30336134453781516,0.3006470588235294,0.6757107843137254,0.0,0.0,0.54625,0.6570833333333334,0.39266666666666666,0.44808333333333333,0.3647321428571428,0.26596230158730155,0.48687500000000006,0.16524101307189543,0.0,0.0,0.2742333333333334,0.39187500000000003,0.3879166666666667,0.12191666666666667,0.0,0.23214460784313726,0.1262941176470588,0.43918650793650793,0.0,0.5238571428571429,0.24115896358543415,0.29044852941176474,0.4085,1.0,0.40770833333333334,0.6631150793650794,0.20955882352941174,0.6808333333333333,0.0,0.3760416666666666,0.3069803921568628,0.2718942577030812,0.83125,0.9352976190476191,0.681625,0.368125,0.0,0.30241666666666667,0.4229761904761905,0.3325,0.3047916666666667,0.8212976190476191,0.3272222222222222,0.37366666666666665,0.25429131652661063,0.30381372549019603,0.0,0.3047916666666667,0.3285416666666666,0.2761278735632184,0.99,0.9460416666666668,0.22632352941176467,0.813720238095238,0.9460416666666668,0.6824166666666667,0.0,0.0,0.6800416666666667,0.5238571428571429,0.0,0.0,0.6491666666666667,0.2723333333333333,0.0,0.0,0.6824166666666667,0.0,0.29536928104575166,0.39326984126984127,0.0,0.6982499999999999,0.0,0.0,0.37841666666666673,0.37841666666666673,0.4085
ManedWolf,0.5620833333333334,0.3061111111111111,0.1931666666666667,0.3720833333333333,0.3720833333333333,0.29291666666666666,0.0,0.43224999999999997,0.2229861111111111,0.0,0.15991666666666665,0.0,0.23354166666666668,0.0,0.4354166666666666,0.45652777777777775,0.5066666666666666,0.285,0.7811111111111112,0.0,0.3404166666666666,0.14883333333333335,0.4195833333333333,0.43145833333333333,0.43145833333333333,0.38791666666666663,0.4116666666666667,0.3958333333333333,0.42552083333333335,0.5496428571428571,0.99,0.0,0.3997916666666667,0.0,0.34833333333333333,0.0,0.391875,0.21533333333333338,0.38791666666666663,0.0,0.7695,0.1832142857142857,0.3720833333333333,0.0,0.0,0.3654861111111111,0.43145833333333333,0.0,0.3319345238095238,0.3815833333333333,0.3103333333333333,0.0,0.15516666666666667,0.81225,0.31666666666666665,0.33804166666666663,0.99,0.8075,0.20495370370370372,0.401375,0.19527777777777777,0.0,0.0,0.14946666666666666,0.4005833333333333,0.4855555555555556,0.15041666666666667,0.0,0.19989583333333333,0.33447916666666666,0.3694444444444444,0.0,0.38,0.33645833333333336,0.76,0.3477678571428572,0.40770833333333334,1.0,0.36944444444444435,0.201875,0.39583333333333326,0.45125,0.6095833333333334,0.3200595238095238,0.2291875,0.5541666666666667,0.38791666666666663,0.43937499999999996,0.4116666666666667,0.0,0.40638888888888886,0.35624999999999996,0.36416666666666664,0.4116666666666667,0.34199999999999997,0.40902777777777777,0.5884722222222221,0.2547470238095238,0.3617916666666666,0.0,0.4116666666666667,0.4116666666666667,0.22739942528735632,0.44861111111111107,0.4195833333333333,0.2196875,0.5502083333333334,0.4195833333333333,0.43145833333333333,0.0,0.3008333333333333,0.4116666666666667,0.38791666666666663,0.0,0.0,0.285,0.17416666666666666,0.0,0.0,0.40375,0.0,0.35756944444444444,0.43673611111111105,0.23552083333333332,0.41562499999999997,0.0,0.0,0.16466666666666668,0.16466666666666668,0.4829166666666667
Meerkat,0.99,0.8154166666666667,0.2939722222222223,0.76,0.8418055555555556,0.7916666666666667,0.0,0.6900694444444445,0.21914087301587298,0.0,0.14865238095238095,0.0,0.0,0.0,0.3393988095238095,0.0,0.40375,0.4021666666666667,0.34750396825396823,0.0,0.2800992063492063,0.3755138888888889,0.6770257936507936,0.798263888888889,0.798263888888889,0.6683928571428571,0.6741984126984127,0.2874126984126984,0.2574613095238095,0.28952380952380946,0.3482956349206349,0.0,0.3047916666666667,0.0,0.28062698412698417,0.0,0.9130555555555555,0.29555555555555557,0.36341269841269835,0.0,0.3228303571428571,0.17105654761904765,0.95,0.0,0.0,0.6766111111111112,0.4331547619047619,0.0,0.32175595238095234,0.3462599206349206,0.83125,0.0,0.0,0.31006944444444445,0.8154166666666667,0.3011160714285714,0.3931944444444444,0.3272222222222222,0.22911210317460318,0.4888541666666667,0.21976289682539682,0.0,0.0,0.3095416666666667,0.34147222222222223,0.3613769841269841,0.14461111111111113,0.0,0.19458035714285712,0.18513690476190475,0.29902380952380947,0.0,0.26125,0.3515376984126984,0.33336706349206346,0.2882420634920635,0.6631150793650794,0.36944444444444435,1.0,0.18758730158730155,0.7837500000000001,0.0,0.4414861111111111,0.304,0.2353511904761905,0.7626388888888889,0.6683928571428571,0.7923263888888888,0.3608492063492063,0.0,0.5518482142857143,0.2606468253968254,0.43145833333333333,0.5515277777777778,0.6675446428571429,0.42580357142857145,0.32590277777777776,0.24360714285714286,0.33042658730158725,0.0,0.5594444444444445,0.3852777777777778,0.24606338943623424,0.7503869047619047,0.680984126984127,0.19819940476190473,0.7661574074074075,0.680984126984127,0.7956250000000001,0.0,0.0,0.9295486111111111,0.26125,0.0,0.0,0.8206944444444444,0.3219444444444445,0.0,0.0,0.9143749999999999,0.0,0.328843253968254,0.3280767195767196,0.0,0.7877083333333333,0.0,0.0,0.26967936507936513,0.26967936507936513,0.3569097222222222
